
 MIDACO 6.0    (www.midaco-solver.com)
 -------------------------------------

 LICENSE-KEY:  MIDACO_LIMITED_VERSION___[CREATIVE_COMMONS_BY-NC-ND_LICENSE]

 ----------------------------------------
 | OBJECTIVES    2 | PARALLEL         1 |
 |--------------------------------------|
 | N             4 | MAXEVAL    1000000 |
 | NI            0 | MAXTIME     172800 |
 | M             0 | PRINTEVAL     1000 |
 | ME            0 | SAVE2FILE        1 |
 |--------------------------------------|
 | PARAM(10)  0.1000000E+04 PARETOMAX   |
 | PARAM(12)  0.1000000E+01 BALANCE     |
 ----------------------------------------


 [     EVAL,    TIME]   MULTI-OBJECTIVE PROGRESS   VIOLATION OF G(X)
 -------------------------------------------------------------------   [PARETO]
 [   292000, 4936.40]   PRO:          0.26590103   VIO:     0.000000   [    49]
 [   293000, 4953.24]   PRO:          0.26590103   VIO:     0.000000   [    49]
 [   294000, 4970.07]   PRO:          0.26590103   VIO:     0.000000   [    49]
 [   295000, 4986.90]   PRO:          0.26590103   VIO:     0.000000   [    49]
 [   296000, 5003.74]   PRO:          0.26590103   VIO:     0.000000   [    49]
 [   297000, 5020.56]   PRO:          0.26590103   VIO:     0.000000   [    49]
 [   298000, 5037.39]   PRO:          0.26590103   VIO:     0.000000   [    49]
 [   299000, 5054.72]   PRO:          0.26590103   VIO:     0.000000   [    49]
 [   300000, 5071.58]   PRO:          0.26590103   VIO:     0.000000   [    49]
 [   301000, 5088.43]   PRO:          0.26590103   VIO:     0.000000   [    49]
 [   302000, 5105.26]   PRO:          0.26590103   VIO:     0.000000   [    49]
 [   303000, 5122.08]   PRO:          0.26590103   VIO:     0.000000   [    49]
 [   304000, 5138.94]   PRO:          0.26590103   VIO:     0.000000   [    49]
 [   305000, 5155.95]   PRO:          0.26590103   VIO:     0.000000   [    26]
 [   306000, 5172.77]   PRO:          0.26590103   VIO:     0.000000   [    26]
 [   307000, 5189.61]   PRO:          0.26590103   VIO:     0.000000   [    26]
 [   308000, 5206.47]   PRO:          0.26590103   VIO:     0.000000   [    26]
 [   309000, 5223.87]   PRO:          0.26590103   VIO:     0.000000   [    29]
 [   310000, 5240.72]   PRO:          0.26590103   VIO:     0.000000   [    29]
 [   311000, 5257.51]   PRO:          0.26590103   VIO:     0.000000   [    29]
 [   312000, 5274.35]   PRO:          0.26590103   VIO:     0.000000   [    29]
 [   313000, 5291.22]   PRO:          0.26590103   VIO:     0.000000   [    29]
 [   314000, 5308.07]   PRO:          0.26590103   VIO:     0.000000   [    29]
 [   315000, 5324.92]   PRO:          0.26590103   VIO:     0.000000   [    29]
 [   316000, 5341.77]   PRO:          0.26590103   VIO:     0.000000   [    29]
 [   317000, 5358.62]   PRO:          0.26590103   VIO:     0.000000   [    29]
 [   318000, 5375.42]   PRO:          0.26590103   VIO:     0.000000   [    29]
 [   319000, 5392.26]   PRO:          0.26590103   VIO:     0.000000   [    29]
 [   320000, 5409.09]   PRO:          0.26590103   VIO:     0.000000   [    29]
 [   321000, 5425.89]   PRO:          0.26590103   VIO:     0.000000   [    29]
 [   322000, 5442.71]   PRO:          0.26590103   VIO:     0.000000   [    29]
 [   323000, 5459.59]   PRO:          0.26590103   VIO:     0.000000   [    22]
 [   324000, 5476.48]   PRO:          0.26590103   VIO:     0.000000   [    22]
 [   325000, 5493.31]   PRO:          0.26590103   VIO:     0.000000   [    22]
 [   326000, 5510.15]   PRO:          0.26590103   VIO:     0.000000   [    22]
 [   327000, 5527.00]   PRO:          0.26590103   VIO:     0.000000   [    22]
 [   328000, 5543.83]   PRO:          0.26590103   VIO:     0.000000   [    22]
 [   329000, 5560.63]   PRO:          0.26590103   VIO:     0.000000   [    22]
 [   330000, 5577.48]   PRO:          0.26590103   VIO:     0.000000   [    22]
 [   331000, 5594.31]   PRO:          0.26590103   VIO:     0.000000   [    22]
 [   332000, 5611.14]   PRO:          0.26590103   VIO:     0.000000   [    22]
 [   333000, 5627.99]   PRO:          0.26590103   VIO:     0.000000   [    22]
 [   334000, 5644.85]   PRO:          0.26590103   VIO:     0.000000   [    22]
 [   335000, 5661.71]   PRO:          0.26590103   VIO:     0.000000   [    22]
 [   336000, 5678.57]   PRO:          0.26590103   VIO:     0.000000   [    22]
 [   337000, 5695.37]   PRO:          0.26590103   VIO:     0.000000   [    20]
 [   338000, 5712.39]   PRO:          0.26590103   VIO:     0.000000   [    20]
 [   339000, 5729.46]   PRO:          0.26590103   VIO:     0.000000   [    20]
 [   340000, 5746.51]   PRO:          0.26590103   VIO:     0.000000   [    20]
 [   341000, 5764.11]   PRO:          0.26590103   VIO:     0.000000   [    20]
 [   342000, 5782.42]   PRO:          0.26590103   VIO:     0.000000   [    20]
 [   343000, 5800.41]   PRO:          0.26590103   VIO:     0.000000   [    20]
 [   344000, 5817.27]   PRO:          0.26590103   VIO:     0.000000   [    20]
 [   345000, 5834.15]   PRO:          0.26590103   VIO:     0.000000   [    20]
 [   346000, 5851.00]   PRO:          0.26590103   VIO:     0.000000   [    20]
 [   347000, 5867.81]   PRO:          0.26590103   VIO:     0.000000   [    19]
 [   348000, 5884.69]   PRO:          0.26590103   VIO:     0.000000   [    19]
 [   349000, 5901.52]   PRO:          0.26590103   VIO:     0.000000   [    19]
 [   350000, 5918.36]   PRO:          0.26590103   VIO:     0.000000   [    19]
 [   351000, 5935.21]   PRO:          0.26590103   VIO:     0.000000   [    19]
 [   352000, 5952.00]   PRO:          0.26590103   VIO:     0.000000   [    19]
 [   353000, 5968.86]   PRO:          0.26590103   VIO:     0.000000   [    20]
 [   354000, 5985.69]   PRO:          0.26590103   VIO:     0.000000   [    20]
 [   355000, 6002.53]   PRO:          0.26590103   VIO:     0.000000   [    20]
 [   356000, 6019.37]   PRO:          0.26590103   VIO:     0.000000   [    20]
 [   357000, 6036.20]   PRO:          0.26590103   VIO:     0.000000   [    20]
 [   358000, 6053.04]   PRO:          0.26590103   VIO:     0.000000   [    20]
 [   359000, 6069.89]   PRO:          0.26590103   VIO:     0.000000   [    20]
 [   360000, 6086.71]   PRO:          0.26590103   VIO:     0.000000   [    20]
 [   361000, 6103.57]   PRO:          0.26590103   VIO:     0.000000   [    20]
 [   362000, 6120.40]   PRO:          0.26590103   VIO:     0.000000   [    20]
 [   363000, 6137.26]   PRO:          0.26590103   VIO:     0.000000   [    20]
 [   364000, 6154.09]   PRO:          0.26590103   VIO:     0.000000   [    20]
 [   365000, 6170.93]   PRO:          0.26590103   VIO:     0.000000   [    20]
 [   366000, 6187.78]   PRO:          0.26590103   VIO:     0.000000   [    20]
 [   367000, 6204.65]   PRO:          0.26590103   VIO:     0.000000   [    20]
 [   368000, 6221.52]   PRO:          0.26590103   VIO:     0.000000   [    16]
 [   369000, 6238.39]   PRO:          0.26590103   VIO:     0.000000   [    16]
 [   370000, 6255.38]   PRO:          0.26590103   VIO:     0.000000   [    16]
 [   371000, 6272.40]   PRO:          0.26590103   VIO:     0.000000   [    16]
 [   372000, 6289.42]   PRO:          0.26590103   VIO:     0.000000   [    16]
 [   373000, 6306.46]   PRO:          0.26590103   VIO:     0.000000   [    16]
 [   374000, 6323.65]   PRO:          0.26590103   VIO:     0.000000   [    16]
 [   375000, 6341.09]   PRO:          0.26590103   VIO:     0.000000   [    16]
 [   376000, 6358.59]   PRO:          0.26590103   VIO:     0.000000   [    16]
 [   377000, 6376.12]   PRO:          0.26590103   VIO:     0.000000   [    16]
 [   378000, 6393.62]   PRO:          0.26590103   VIO:     0.000000   [    16]
 [   379000, 6411.13]   PRO:          0.26590103   VIO:     0.000000   [    16]
 [   380000, 6428.64]   PRO:          0.26590103   VIO:     0.000000   [    16]
 [   381000, 6446.12]   PRO:          0.26590103   VIO:     0.000000   [    16]
 [   382000, 6463.65]   PRO:          0.26590103   VIO:     0.000000   [    16]
 [   383000, 6481.14]   PRO:          0.26590103   VIO:     0.000000   [    16]
 [   384000, 6498.64]   PRO:          0.26590103   VIO:     0.000000   [    16]
 [   385000, 6515.68]   PRO:          0.26590103   VIO:     0.000000   [    18]
 [   386000, 6532.52]   PRO:          0.26590103   VIO:     0.000000   [    18]
 [   387000, 6549.40]   PRO:          0.26590103   VIO:     0.000000   [    18]
 [   388000, 6566.42]   PRO:          0.26590103   VIO:     0.000000   [    20]
 [   389000, 6583.25]   PRO:          0.26590103   VIO:     0.000000   [    20]
 [   390000, 6600.12]   PRO:          0.26590103   VIO:     0.000000   [    20]
 [   391000, 6616.97]   PRO:          0.26590103   VIO:     0.000000   [    20]
 [   392000, 6633.81]   PRO:          0.26590103   VIO:     0.000000   [    20]
 [   393000, 6650.69]   PRO:          0.26590103   VIO:     0.000000   [    20]
 [   394000, 6667.57]   PRO:          0.26590103   VIO:     0.000000   [    20]
 [   395000, 6684.41]   PRO:          0.26590103   VIO:     0.000000   [    20]
 [   396000, 6701.22]   PRO:          0.26590103   VIO:     0.000000   [    20]
 [   397000, 6718.06]   PRO:          0.26590103   VIO:     0.000000   [    20]
 [   398000, 6735.12]   PRO:          0.26590103   VIO:     0.000000   [    22]
 [   399000, 6751.96]   PRO:          0.26590103   VIO:     0.000000   [    22]
 [   400000, 6768.81]   PRO:          0.26590103   VIO:     0.000000   [    22]
 [   401000, 6785.65]   PRO:          0.26590103   VIO:     0.000000   [    22]
 [   402000, 6802.48]   PRO:          0.26590103   VIO:     0.000000   [    22]
 [   403000, 6819.33]   PRO:          0.26590103   VIO:     0.000000   [    22]
 [   404000, 6836.17]   PRO:          0.26590103   VIO:     0.000000   [    22]
 [   405000, 6853.02]   PRO:          0.26590103   VIO:     0.000000   [    22]
 [   406000, 6869.88]   PRO:          0.26590103   VIO:     0.000000   [    22]
 [   407000, 6886.69]   PRO:          0.26590103   VIO:     0.000000   [    22]
 [   408000, 6903.52]   PRO:          0.26590103   VIO:     0.000000   [    22]
 [   409000, 6920.34]   PRO:          0.26590103   VIO:     0.000000   [    22]
 [   410000, 6937.17]   PRO:          0.26590103   VIO:     0.000000   [    22]
 [   411000, 6954.02]   PRO:          0.26590103   VIO:     0.000000   [    22]
 [   412000, 6970.88]   PRO:          0.26590103   VIO:     0.000000   [    22]
 [   413000, 6987.72]   PRO:          0.26590103   VIO:     0.000000   [    22]
 [   414000, 7004.57]   PRO:          0.26590103   VIO:     0.000000   [    22]
 [   415000, 7021.81]   PRO:          0.26590103   VIO:     0.000000   [    22]
 [   416000, 7038.67]   PRO:          0.26590103   VIO:     0.000000   [    22]
 [   417000, 7055.50]   PRO:          0.26590103   VIO:     0.000000   [    22]
 [   418000, 7072.33]   PRO:          0.26590103   VIO:     0.000000   [    22]
 [   419000, 7089.15]   PRO:          0.26590103   VIO:     0.000000   [    22]
 [   420000, 7105.98]   PRO:          0.26590103   VIO:     0.000000   [    22]
 [   421000, 7122.79]   PRO:          0.26590103   VIO:     0.000000   [    22]
 [   422000, 7139.62]   PRO:          0.26590103   VIO:     0.000000   [    22]
 [   423000, 7156.45]   PRO:          0.26590103   VIO:     0.000000   [    22]
 [   424000, 7173.30]   PRO:          0.26590103   VIO:     0.000000   [    22]
 [   425000, 7190.12]   PRO:          0.26590103   VIO:     0.000000   [    22]
 [   426000, 7206.94]   PRO:          0.26590103   VIO:     0.000000   [    22]
 [   427000, 7223.74]   PRO:          0.26590103   VIO:     0.000000   [    22]
 [   428000, 7240.77]   PRO:          0.26590103   VIO:     0.000000   [    23]
 [   429000, 7257.61]   PRO:          0.26590103   VIO:     0.000000   [    23]
 [   430000, 7274.45]   PRO:          0.26590103   VIO:     0.000000   [    23]
 [   431000, 7291.29]   PRO:          0.26590103   VIO:     0.000000   [    23]
 [   432000, 7308.08]   PRO:          0.26590103   VIO:     0.000000   [    23]
 [   433000, 7324.90]   PRO:          0.26590103   VIO:     0.000000   [    23]
 [   434000, 7341.77]   PRO:          0.26590103   VIO:     0.000000   [    23]
 [   435000, 7358.62]   PRO:          0.26590103   VIO:     0.000000   [    23]
 [   436000, 7375.53]   PRO:          0.26590103   VIO:     0.000000   [    28]
 [   437000, 7392.36]   PRO:          0.26590103   VIO:     0.000000   [    28]
 [   438000, 7409.18]   PRO:          0.26590103   VIO:     0.000000   [    28]
 [   439000, 7425.95]   PRO:          0.26590103   VIO:     0.000000   [    28]
 [   440000, 7442.75]   PRO:          0.26590103   VIO:     0.000000   [    28]
 [   441000, 7459.48]   PRO:          0.26590103   VIO:     0.000000   [    28]
 [   442000, 7476.26]   PRO:          0.26590103   VIO:     0.000000   [    28]
 [   443000, 7493.04]   PRO:          0.26590103   VIO:     0.000000   [    28]
 [   444000, 7509.84]   PRO:          0.26590103   VIO:     0.000000   [    28]
 [   445000, 7526.65]   PRO:          0.26590103   VIO:     0.000000   [    28]
 [   446000, 7543.46]   PRO:          0.26590103   VIO:     0.000000   [    28]
 [   447000, 7560.25]   PRO:          0.26590103   VIO:     0.000000   [    28]
 [   448000, 7577.04]   PRO:          0.26590103   VIO:     0.000000   [    28]
 [   449000, 7593.81]   PRO:          0.26590103   VIO:     0.000000   [    28]
 [   450000, 7610.58]   PRO:          0.26590103   VIO:     0.000000   [    28]
 [   451000, 7627.41]   PRO:          0.26590103   VIO:     0.000000   [    28]
 [   452000, 7644.21]   PRO:          0.26590103   VIO:     0.000000   [    28]
 [   453000, 7661.01]   PRO:          0.26590103   VIO:     0.000000   [    28]
 [   454000, 7677.81]   PRO:          0.26590103   VIO:     0.000000   [    28]
 [   455000, 7694.62]   PRO:          0.26590103   VIO:     0.000000   [    28]
 [   456000, 7711.43]   PRO:          0.26590103   VIO:     0.000000   [    28]
 [   457000, 7728.19]   PRO:          0.26590103   VIO:     0.000000   [    28]
 [   458000, 7745.34]   PRO:          0.26590103   VIO:     0.000000   [    32]
 [   459000, 7763.22]   PRO:          0.26590103   VIO:     0.000000   [    32]
 [   460000, 7781.13]   PRO:          0.26590103   VIO:     0.000000   [    32]
 [   461000, 7798.99]   PRO:          0.26590103   VIO:     0.000000   [    32]
 [   462000, 7816.84]   PRO:          0.26590103   VIO:     0.000000   [    32]
 [   463000, 7834.72]   PRO:          0.26590103   VIO:     0.000000   [    32]
 [   464000, 7852.56]   PRO:          0.26590103   VIO:     0.000000   [    32]
 [   465000, 7870.38]   PRO:          0.26590103   VIO:     0.000000   [    32]
 [   466000, 7888.25]   PRO:          0.26590103   VIO:     0.000000   [    32]
 [   467000, 7906.11]   PRO:          0.26590103   VIO:     0.000000   [    32]
 [   468000, 7923.96]   PRO:          0.26590103   VIO:     0.000000   [    32]
 [   469000, 7941.81]   PRO:          0.26590103   VIO:     0.000000   [    32]
 [   470000, 7959.67]   PRO:          0.26590103   VIO:     0.000000   [    32]
 [   471000, 7977.52]   PRO:          0.26590103   VIO:     0.000000   [    32]
 [   472000, 7995.40]   PRO:          0.26590103   VIO:     0.000000   [    32]
 [   473000, 8013.28]   PRO:          0.26590103   VIO:     0.000000   [    32]
 [   474000, 8031.12]   PRO:          0.26590103   VIO:     0.000000   [    32]
 [   475000, 8048.40]   PRO:          0.26590103   VIO:     0.000000   [    33]
 [   476000, 8065.25]   PRO:          0.26590103   VIO:     0.000000   [    33]
 [   477000, 8082.01]   PRO:          0.26590103   VIO:     0.000000   [    33]
 [   478000, 8098.77]   PRO:          0.26590103   VIO:     0.000000   [    33]
 [   479000, 8115.54]   PRO:          0.26590103   VIO:     0.000000   [    33]
 [   480000, 8132.35]   PRO:          0.26590103   VIO:     0.000000   [    35]
 [   481000, 8149.41]   PRO:          0.26590103   VIO:     0.000000   [    36]
 [   482000, 8166.22]   PRO:          0.26590103   VIO:     0.000000   [    36]
 [   483000, 8183.03]   PRO:          0.26590103   VIO:     0.000000   [    36]
 [   484000, 8199.85]   PRO:          0.26590103   VIO:     0.000000   [    36]
 [   485000, 8216.64]   PRO:          0.26590103   VIO:     0.000000   [    36]
 [   486000, 8233.46]   PRO:          0.26590103   VIO:     0.000000   [    36]
 [   487000, 8250.26]   PRO:          0.26590103   VIO:     0.000000   [    36]
 [   488000, 8267.09]   PRO:          0.26590103   VIO:     0.000000   [    36]
 [   489000, 8283.89]   PRO:          0.26590103   VIO:     0.000000   [    36]
 [   490000, 8300.67]   PRO:          0.26590103   VIO:     0.000000   [    36]
 [   491000, 8317.47]   PRO:          0.26590103   VIO:     0.000000   [    36]
 [   492000, 8334.28]   PRO:          0.26590103   VIO:     0.000000   [    36]
 [   493000, 8351.09]   PRO:          0.26590103   VIO:     0.000000   [    36]
 [   494000, 8367.89]   PRO:          0.26590103   VIO:     0.000000   [    36]
 [   495000, 8384.69]   PRO:          0.26590103   VIO:     0.000000   [    36]
 [   496000, 8401.49]   PRO:          0.26590103   VIO:     0.000000   [    36]
 [   497000, 8418.26]   PRO:          0.26590103   VIO:     0.000000   [    36]
 [   498000, 8435.08]   PRO:          0.26590103   VIO:     0.000000   [    36]
 [   499000, 8451.92]   PRO:          0.26590103   VIO:     0.000000   [    36]
 [   500000, 8468.72]   PRO:          0.26590103   VIO:     0.000000   [    36]
 [   501000, 8485.50]   PRO:          0.26590103   VIO:     0.000000   [    36]
 [   502000, 8502.33]   PRO:          0.26590103   VIO:     0.000000   [    36]
 [   503000, 8519.14]   PRO:          0.26590103   VIO:     0.000000   [    36]
 [   504000, 8535.92]   PRO:          0.26590103   VIO:     0.000000   [    36]
 [   505000, 8552.71]   PRO:          0.26590103   VIO:     0.000000   [    36]
 [   506000, 8569.47]   PRO:          0.26590103   VIO:     0.000000   [    36]
 [   507000, 8586.27]   PRO:          0.26590103   VIO:     0.000000   [    36]
 [   508000, 8602.98]   PRO:          0.26590103   VIO:     0.000000   [    38]
 [   509000, 8619.79]   PRO:          0.26590103   VIO:     0.000000   [    38]
 [   510000, 8636.61]   PRO:          0.26590103   VIO:     0.000000   [    38]
 [   511000, 8653.41]   PRO:          0.26590103   VIO:     0.000000   [    39]
 [   512000, 8670.24]   PRO:          0.26590103   VIO:     0.000000   [    39]
 [   513000, 8687.02]   PRO:          0.26590103   VIO:     0.000000   [    39]
 [   514000, 8703.82]   PRO:          0.26590103   VIO:     0.000000   [    39]
 [   515000, 8720.60]   PRO:          0.26590103   VIO:     0.000000   [    39]
 [   516000, 8737.41]   PRO:          0.26590103   VIO:     0.000000   [    39]
 [   517000, 8754.22]   PRO:          0.26590103   VIO:     0.000000   [    39]
 [   518000, 8771.04]   PRO:          0.26590103   VIO:     0.000000   [    39]
 [   519000, 8787.84]   PRO:          0.26590103   VIO:     0.000000   [    39]
 [   520000, 8804.64]   PRO:          0.26590103   VIO:     0.000000   [    39]
 [   521000, 8821.45]   PRO:          0.26590103   VIO:     0.000000   [    39]
 [   522000, 8838.25]   PRO:          0.26590103   VIO:     0.000000   [    39]
 [   523000, 8855.08]   PRO:          0.26590103   VIO:     0.000000   [    39]
 [   524000, 8871.89]   PRO:          0.26590103   VIO:     0.000000   [    39]
 [   525000, 8889.54]   PRO:          0.26590103   VIO:     0.000000   [    41]
 [   526000, 8907.38]   PRO:          0.26590103   VIO:     0.000000   [    41]
 [   527000, 8925.22]   PRO:          0.26590103   VIO:     0.000000   [    41]
 [   528000, 8943.00]   PRO:          0.26590103   VIO:     0.000000   [    41]
 [   529000, 8960.22]   PRO:          0.26590103   VIO:     0.000000   [    41]
 [   530000, 8977.19]   PRO:          0.26590103   VIO:     0.000000   [    41]
 [   531000, 8994.55]   PRO:          0.26590103   VIO:     0.000000   [    41]
 [   532000, 9012.35]   PRO:          0.26590103   VIO:     0.000000   [    41]
 [   533000, 9030.15]   PRO:          0.26590103   VIO:     0.000000   [    41]
 [   534000, 9047.91]   PRO:          0.26590103   VIO:     0.000000   [    41]
 [   535000, 9065.68]   PRO:          0.26590103   VIO:     0.000000   [    41]
 [   536000, 9083.44]   PRO:          0.26590103   VIO:     0.000000   [    41]
 [   537000, 9100.94]   PRO:          0.26590103   VIO:     0.000000   [    42]
 [   538000, 9117.74]   PRO:          0.26590103   VIO:     0.000000   [    42]
 [   539000, 9134.51]   PRO:          0.26590103   VIO:     0.000000   [    42]
 [   540000, 9151.28]   PRO:          0.26590103   VIO:     0.000000   [    42]
 [   541000, 9168.08]   PRO:          0.26590103   VIO:     0.000000   [    39]
 [   542000, 9184.85]   PRO:          0.26590103   VIO:     0.000000   [    39]
 [   543000, 9201.64]   PRO:          0.26590103   VIO:     0.000000   [    39]
 [   544000, 9218.47]   PRO:          0.26590103   VIO:     0.000000   [    39]
 [   545000, 9235.27]   PRO:          0.26590103   VIO:     0.000000   [    39]
 [   546000, 9252.08]   PRO:          0.26590103   VIO:     0.000000   [    39]
 [   547000, 9268.87]   PRO:          0.26590103   VIO:     0.000000   [    39]
 [   548000, 9285.67]   PRO:          0.26590103   VIO:     0.000000   [    39]
 [   549000, 9302.45]   PRO:          0.26590103   VIO:     0.000000   [    39]
 [   550000, 9319.25]   PRO:          0.26590103   VIO:     0.000000   [    39]
 [   551000, 9336.15]   PRO:          0.26590103   VIO:     0.000000   [    39]
 [   552000, 9352.96]   PRO:          0.26590103   VIO:     0.000000   [    39]
 [   553000, 9369.78]   PRO:          0.26590103   VIO:     0.000000   [    39]
 [   554000, 9386.57]   PRO:          0.26590103   VIO:     0.000000   [    39]
 [   555000, 9403.38]   PRO:          0.26590103   VIO:     0.000000   [    39]
 [   556000, 9420.17]   PRO:          0.26590103   VIO:     0.000000   [    39]
 [   557000, 9436.99]   PRO:          0.26590103   VIO:     0.000000   [    39]
 [   558000, 9453.60]   PRO:          0.26590103   VIO:     0.000000   [    41]
 [   559000, 9470.18]   PRO:          0.26590103   VIO:     0.000000   [    41]
 [   560000, 9486.90]   PRO:          0.26590103   VIO:     0.000000   [    41]
 [   561000, 9503.62]   PRO:          0.26590103   VIO:     0.000000   [    41]
 [   562000, 9520.29]   PRO:          0.26590103   VIO:     0.000000   [    41]
 [   563000, 9536.96]   PRO:          0.26590103   VIO:     0.000000   [    41]
 [   564000, 9553.67]   PRO:          0.26590103   VIO:     0.000000   [    41]
 [   565000, 9570.34]   PRO:          0.26590103   VIO:     0.000000   [    41]
 [   566000, 9586.98]   PRO:          0.26590103   VIO:     0.000000   [    41]
 [   567000, 9603.64]   PRO:          0.26590103   VIO:     0.000000   [    41]
 [   568000, 9620.29]   PRO:          0.26590103   VIO:     0.000000   [    41]
 [   569000, 9636.96]   PRO:          0.26590103   VIO:     0.000000   [    41]
 [   570000, 9653.65]   PRO:          0.26590103   VIO:     0.000000   [    41]
 [   571000, 9670.36]   PRO:          0.26590103   VIO:     0.000000   [    41]
 [   572000, 9687.05]   PRO:          0.26590103   VIO:     0.000000   [    41]
 [   573000, 9703.71]   PRO:          0.26590103   VIO:     0.000000   [    41]
 [   574000, 9720.38]   PRO:          0.26590103   VIO:     0.000000   [    41]
 [   575000, 9737.07]   PRO:          0.26590103   VIO:     0.000000   [    41]
 [   576000, 9753.76]   PRO:          0.26590103   VIO:     0.000000   [    41]
 [   577000, 9770.43]   PRO:          0.26590103   VIO:     0.000000   [    41]
 [   578000, 9787.10]   PRO:          0.26590103   VIO:     0.000000   [    41]
 [   579000, 9803.74]   PRO:          0.26590103   VIO:     0.000000   [    41]
 [   580000, 9820.41]   PRO:          0.26590103   VIO:     0.000000   [    41]
 [   581000, 9837.60]   PRO:          0.26590103   VIO:     0.000000   [    39]
 [   582000, 9854.44]   PRO:          0.26590103   VIO:     0.000000   [    39]
 [   583000, 9871.23]   PRO:          0.26590103   VIO:     0.000000   [    39]
 [   584000, 9888.01]   PRO:          0.26590103   VIO:     0.000000   [    39]
 [   585000, 9904.81]   PRO:          0.26590103   VIO:     0.000000   [    39]
 [   586000, 9921.65]   PRO:          0.26590103   VIO:     0.000000   [    39]
 [   587000, 9938.47]   PRO:          0.26590103   VIO:     0.000000   [    39]
 [   588000, 9955.29]   PRO:          0.26590103   VIO:     0.000000   [    39]
 [   589000, 9972.08]   PRO:          0.26590103   VIO:     0.000000   [    39]
 [   590000, 9988.87]   PRO:          0.26590103   VIO:     0.000000   [    39]
 [   591000,10005.70]   PRO:          0.26590103   VIO:     0.000000   [    39]
 [   592000,10022.52]   PRO:          0.26590103   VIO:     0.000000   [    39]
 [   593000,10039.35]   PRO:          0.26590103   VIO:     0.000000   [    39]
 [   594000,10056.13]   PRO:          0.26590103   VIO:     0.000000   [    39]
 [   595000,10072.94]   PRO:          0.26590103   VIO:     0.000000   [    39]
 [   596000,10089.75]   PRO:          0.26590103   VIO:     0.000000   [    39]
 [   597000,10106.55]   PRO:          0.26590103   VIO:     0.000000   [    39]
 [   598000,10123.35]   PRO:          0.26590103   VIO:     0.000000   [    39]
 [   599000,10140.16]   PRO:          0.26590103   VIO:     0.000000   [    39]
 [   600000,10156.95]   PRO:          0.26590103   VIO:     0.000000   [    39]
 [   601000,10173.75]   PRO:          0.26590103   VIO:     0.000000   [    39]
 [   602000,10190.57]   PRO:          0.26590103   VIO:     0.000000   [    39]
 [   603000,10207.37]   PRO:          0.26590103   VIO:     0.000000   [    39]
 [   604000,10224.18]   PRO:          0.26590103   VIO:     0.000000   [    44]
 [   605000,10241.01]   PRO:          0.26590103   VIO:     0.000000   [    44]
 [   606000,10257.81]   PRO:          0.26590103   VIO:     0.000000   [    44]
 [   607000,10274.59]   PRO:          0.26590103   VIO:     0.000000   [    44]
 [   608000,10291.36]   PRO:          0.26590103   VIO:     0.000000   [    44]
 [   609000,10308.18]   PRO:          0.26590103   VIO:     0.000000   [    44]
 [   610000,10325.02]   PRO:          0.26590103   VIO:     0.000000   [    44]
 [   611000,10341.82]   PRO:          0.26590103   VIO:     0.000000   [    44]
 [   612000,10358.61]   PRO:          0.26590103   VIO:     0.000000   [    44]
 [   613000,10375.40]   PRO:          0.26590103   VIO:     0.000000   [    44]
 [   614000,10392.23]   PRO:          0.26590103   VIO:     0.000000   [    44]
 [   615000,10409.04]   PRO:          0.26590103   VIO:     0.000000   [    42]
 [   616000,10425.83]   PRO:          0.26590103   VIO:     0.000000   [    42]
 [   617000,10442.66]   PRO:          0.26590103   VIO:     0.000000   [    42]
 [   618000,10459.47]   PRO:          0.26590103   VIO:     0.000000   [    42]
 [   619000,10476.30]   PRO:          0.26590103   VIO:     0.000000   [    42]
 [   620000,10493.10]   PRO:          0.26590103   VIO:     0.000000   [    42]
 [   621000,10509.92]   PRO:          0.26590103   VIO:     0.000000   [    42]
 [   622000,10526.72]   PRO:          0.26590103   VIO:     0.000000   [    42]
 [   623000,10543.50]   PRO:          0.26590103   VIO:     0.000000   [    42]
 [   624000,10560.32]   PRO:          0.26590103   VIO:     0.000000   [    42]
 [   625000,10577.12]   PRO:          0.26590103   VIO:     0.000000   [    42]
 [   626000,10593.94]   PRO:          0.26590103   VIO:     0.000000   [    42]
 [   627000,10610.71]   PRO:          0.26590103   VIO:     0.000000   [    46]
 [   628000,10627.54]   PRO:          0.26590103   VIO:     0.000000   [    46]
 [   629000,10644.34]   PRO:          0.26590103   VIO:     0.000000   [    46]
 [   630000,10661.14]   PRO:          0.26590103   VIO:     0.000000   [    46]
 [   631000,10677.94]   PRO:          0.26590103   VIO:     0.000000   [    46]
 [   632000,10694.74]   PRO:          0.26590103   VIO:     0.000000   [    46]
 [   633000,10711.53]   PRO:          0.26590103   VIO:     0.000000   [    46]
 [   634000,10728.37]   PRO:          0.26590103   VIO:     0.000000   [    46]
 [   635000,10745.19]   PRO:          0.26590103   VIO:     0.000000   [    46]
 [   636000,10761.96]   PRO:          0.26590103   VIO:     0.000000   [    46]
 [   637000,10778.76]   PRO:          0.26590103   VIO:     0.000000   [    46]
 [   638000,10795.54]   PRO:          0.26590103   VIO:     0.000000   [    46]
 [   639000,10812.35]   PRO:          0.26590103   VIO:     0.000000   [    46]
 [   640000,10829.17]   PRO:          0.26590103   VIO:     0.000000   [    46]
 [   641000,10845.95]   PRO:          0.26590103   VIO:     0.000000   [    46]
